,PGTHERMO_PEP_ (kcal/mol),Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_ROP-S,BASE_polymerization_type_Vinyl,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s 
548,1.6,1.0,3.69219762076154,3.3186999104736565,1.1222999019428894,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790549847419578,0.3302198742339642,171.0031713201996,960.8079420130832,0,0,32.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
549,1.6,1.0,3.7015349208849417,3.308998959302957,1.1295673271486537,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790553497013492,0.3302209620182605,171.0031713201996,960.8079420130832,0,0,28.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
550,1.6,1.0,3.693145559944129,3.2813257633950537,1.1229589672171345,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790544313815932,0.3302201097315247,171.0031713201996,960.8079420130832,0,0,25.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
551,1.6,1.0,3.686971428844238,3.27445783705912,1.122999227128147,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790533464608906,0.3302216940730225,171.0031713201996,960.8079420130832,0,0,-9.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
552,1.6,1.0,3.692957502295621,3.2777113063925594,1.1244310243969728,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790534790899492,0.3302221956022403,171.0031713201996,960.8079420130832,0,0,-10.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
553,1.6,1.0,3.738467842913507,3.2831324569456255,1.1230774344028511,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.6790539389731411,0.3302195665822718,171.0031713201996,960.8079420130832,0,0,-6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
554,1.6,1.0,3.695332364349616,3.2847364358004447,1.1237314236068845,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.115833333333336,10.115833333333336,0.125,-0.2581018518518514,0.3888163964787349,21.428571428571427,102.089,96.041,102.031694052,40,0,0.3316644886511269,-0.461526153605804,0.461526153605804,0.3316644886511269,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.60217098943886,10.615043866942182,2.0632574349991786,-2.092002841446844,1.8766367580058771,-2.222476272720707,5.705465643857236,-0.1585694056055249,1.6856161633204378,2.2495440947344707,71.00409256226031,5.112884175122364,3.846065214951232,3.846065214951232,3.393846850117352,2.1278270848415755,2.1278270848415755,1.2730560382187537,1.2730560382187537,0.710633813775274,0.710633813775274,0.4115964657296188,0.4115964657296188,-0.5700000000000001,47.19725257297226,4.58552099533437,1.930321529429453,1.1572053748852005,41.21685877654766,9.473725907600098,13.213763929025836,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,0.0,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.789951181490604,14.26826309167192,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,4.736862953800049,9.221064814814817,0.0,10.115833333333336,0.0,0.0,-0.2581018518518514,0.0,0.0,1.0878703703703705,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4401999999999999,21.77799999999999,1,1,0,0,1,2,1,8,0.11,114.0,0,1.67905470880595,0.3302194822677947,171.0031713201996,960.8079420130832,0,0,-13.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
555,0.2,0.0,4.643023418094548,4.420426501234802,2.283147753566142,-17.08,-29.09,-0.0403,2.99,2.35,1.0912,2.2058,0.0,0.9263,7.119,0.9807,0.9615,1.7088,-0.0185,0.8554,5.5599,0.9807,10.41625,10.41625,0.274212962962963,-0.4351851851851849,0.2952951030551214,20.88888888888889,164.207,160.17499999999998,163.960185988,50,0,0.3239493748440397,-0.3918626537924133,0.3918626537924133,0.3239493748440397,1.1111111111111112,1.5555555555555556,2.0,33.11460082589801,10.729192579792707,2.1462053720424725,-1.903807089219788,2.2306094232303715,-2.1153546461156414,8.76639577472406,-0.1550522956017479,1.9301944899105377,2.468367820073059,128.7481741133289,6.69023444431199,4.455455014692411,6.088448176547862,4.287693700234704,2.267620297970566,4.75565416968315,1.370456403462587,3.833424755816339,0.664557624557347,2.7454378535971085,0.3654508901400061,1.9197690459239312,-0.1600000000000001,119.67205837445331,6.953122171945702,3.1215457305864573,2.275533285222151,59.91101778416469,4.736862953800049,11.505707213493578,0.0,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,21.587795952773444,0.0,0.0,0.0,14.325937321943693,33.52640652867714,0.0,0.0,0.0,0.0,11.505707213493578,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773444,23.444317789397275,14.325937321943693,0.0,0.0,0.0,0.0,0.0,0.0,43.370000000000005,11.938610575903695,9.589074368143644,0.0,11.505707213493578,0.0,0.0,21.587795952773444,0.0,0.0,4.736862953800049,0.0,4.291666666666667,0.0,20.8325,0.0,0.0,-0.3219444444444437,0.0,0.0,0.0,2.6977777777777776,0.5,9,0,3,0,1,1,0,0,0,5,0,5,0,0,1,1,1,0.4512,36.01500000000001,2,2,0,0,2,1,2,9,0.18,192.0,0,1.9517883231672304,0.4979006125819643,219.8612202688281,1235.3244968739643,0,0,-12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
556,-10.6,-1.0,5.326362072504079,4.170437225057499,1.7645646427936912,0.0,0.0,0.0,0.0,0.0,0.4841,1.17,0.0,0.4652,4.5817,0.9521,0.463,0.9801,-0.0132,0.5881,4.3888,0.9521,10.83351851851852,10.83351851851852,0.0532407407407413,0.0532407407407413,0.4541996135677311,40.666666666666664,126.155,116.07499999999996,126.06807956,50,0,0.3087061308120504,-0.4621593721608141,0.4621593721608141,0.3087061308120504,1.2222222222222223,1.8888888888888888,2.111111111111111,16.54660028884776,9.844298033393338,2.3484669169929844,-2.3372273786085236,2.3261362969349726,-2.3651894609084634,5.7355042155536315,-0.1676742628134003,1.895164458203208,2.1467868921931603,133.85157716108912,6.267584713501616,5.2996242440531685,5.2996242440531685,4.360173345306137,3.5656188473096444,3.5656188473096444,2.9105191552926817,2.9105191552926817,2.2903612134278344,2.2903612134278344,1.6768739476075911,1.6768739476075911,-0.53,181.935787987508,5.270170381876186,1.723431282582924,0.732334416445037,54.19230873670138,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,0.0,25.68328649170404,0.0,5.917906046161393,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,31.78725287945234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,5.917906046161393,25.68328649170404,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,17.991177721861547,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.736862953800049,5.046296296296296,0.0,10.83351851851852,0.0,0.0,0.3125000000000002,0.0,4.641018518518519,0.0,0.0,0.8571428571428571,9,0,2,1,2,3,0,0,0,2,0,2,0,1,2,3,3,1.102,31.837999999999987,1,1,0,0,1,1,0,8,0.27,162.0,0,1.7830999340282416,0.7547369308399496,219.86122026882808,1235.3244968739643,2,2,-127.7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
557,-10.6,1.0,5.324535763919775,4.166584201512543,1.7663528007602487,0.0,0.0,0.0,0.0,0.0,0.4841,1.17,0.0,0.4652,4.5817,0.9521,0.463,0.9801,-0.0132,0.5881,4.3888,0.9521,10.83351851851852,10.83351851851852,0.0532407407407413,0.0532407407407413,0.4541996135677311,40.666666666666664,126.155,116.07499999999996,126.06807956,50,0,0.3087061308120504,-0.4621593721608141,0.4621593721608141,0.3087061308120504,1.2222222222222223,1.8888888888888888,2.111111111111111,16.54660028884776,9.844298033393338,2.3484669169929844,-2.3372273786085236,2.3261362969349726,-2.3651894609084634,5.7355042155536315,-0.1676742628134003,1.895164458203208,2.1467868921931603,133.85157716108912,6.267584713501616,5.2996242440531685,5.2996242440531685,4.360173345306137,3.5656188473096444,3.5656188473096444,2.9105191552926817,2.9105191552926817,2.2903612134278344,2.2903612134278344,1.6768739476075911,1.6768739476075911,-0.53,181.935787987508,5.270170381876186,1.723431282582924,0.732334416445037,54.19230873670138,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,0.0,25.68328649170404,0.0,5.917906046161393,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,31.78725287945234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,5.917906046161393,25.68328649170404,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,17.991177721861547,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.736862953800049,5.046296296296296,0.0,10.83351851851852,0.0,0.0,0.3125000000000002,0.0,4.641018518518519,0.0,0.0,0.8571428571428571,9,0,2,1,2,3,0,0,0,2,0,2,0,1,2,3,3,1.102,31.837999999999987,1,1,0,0,1,1,0,8,0.27,162.0,0,1.7830999440149358,0.7547369050712811,219.86122026882808,1235.3244968739643,2,2,-76.2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
558,-2.6,1.0,4.8861167933543515,5.758911935259114,1.7511710738647026,-39.31,-62.76,-0.0787,6.89,-0.28,0.5821,1.2789,0.0,0.8284,3.4345,0.7124,0.5438,1.6824,-0.0002,0.8151,3.9413,0.7124,10.097314814814816,10.097314814814816,0.1850925925925923,-0.8923611111111109,0.3033451961290047,19.5,116.072,112.03999999999998,116.010958608,44,0,0.4170993118689126,-0.4536464382372939,0.4536464382372939,0.4170993118689126,1.0,1.375,1.625,16.633109217368887,10.590138598762444,2.2052322205117787,-2.086570018910958,1.9065265606819064,-2.2846342908189574,6.29521951457719,-0.1765088483241644,1.7681772153059907,2.5168469087605536,112.0,5.983127663125442,4.047206724228547,4.047206724228547,3.804530452640311,2.143846850117352,2.143846850117352,1.271838382189206,1.271838382189206,0.7163128427270962,0.7163128427270962,0.3865798694803904,0.3865798694803904,-1.06,72.49526582754562,5.084092219020172,1.8136993829106791,0.7761517191681272,45.37838087659143,9.473725907600098,13.213763929025836,0.0,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,19.06280027574374,11.938610575903695,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929533,19.06280027574374,0.0,0.0,0.0,0.0,0.0,0.0,52.6,11.938610575903695,9.589074368143644,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,8.55324074074074,0.0,20.19462962962963,0.0,0.0,-1.784722222222222,0.0,0.0,0.3701851851851852,0.0,0.5,8,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.9136000000000002,21.917999999999992,2,2,0,0,2,2,2,8,0.2,143.0,0,1.7523978730764411,0.3942578263686378,195.43219579451383,1098.0662194435238,0,0,-12.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
