,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
25,1.0,0.18847301305949,0.187305562938749,0.0688137267270326,-12.02,-7.78,0.0142,2.11,3.07,0.144,0.189,0.0,0.0848,1.9245,0.6292,0.1492,0.0915,0.0008,0.054,1.7101,0.6292,2.0,2.0,2.0,2.0,0.369511069442764,9.5,56.108,48.044,56.062600256,24,0,-0.0470019234101992,-0.0919421120202676,0.0919421120202676,0.0470019234101992,1.0,1.25,1.25,13.4264900098077,10.5973959043391,1.33875702986543,-1.49077368669089,1.56693206239382,-1.26218414996112,4.68048299474687,1.64345723682026,1.37095059445467,2.54919333848297,15.2192809488736,3.4142135623731,3.15470053837925,3.15470053837925,1.9142135623731,1.48803387171259,1.48803387171259,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.0,0.0,-0.26,6.85475297227334,3.74,2.74,1.74,27.1444743388351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1520402136678,13.8474743993812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8474743993812,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8474743993812,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999514613049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5824,20.488,0,0,0,2,0,0,0,0,0,4,0.33,29.0,0,1.50660641396248,0.205276832327032,97.7160978972569,549.033109721762,0,2,-101.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
28,1.0,0.173439713674134,0.171053410086458,0.107431115159545,-15.96,-28.68,-0.0427,2.8,3.99,0.1279,0.1196,0.0,0.1045,2.6612,0.911,0.1043,0.0767,0.0007,0.0888,2.4699,0.911,2.16666666666667,2.16666666666667,0.717592592592592,0.717592592592592,0.427201952990666,11.3333333333333,84.162,72.066,84.093900384,36,0,-0.0290528119829837,-0.0914056917086321,0.0914056917086321,0.0290528119829837,1.33333333333333,1.83333333333333,1.83333333333333,13.8244872877242,10.2007639833257,1.75981405448463,-1.86457439901303,1.90109003077336,-1.72767560592915,4.78924820753587,0.829991876292716,1.34858789601242,3.03235494674298,42.0,4.99156383156272,4.73205080756888,4.73205080756888,2.77005561002966,2.39871747423554,2.39871747423554,1.7698003589195,1.7698003589195,0.577350269189626,0.577350269189626,0.384900179459751,0.384900179459751,-0.26,14.8344668561366,5.74,2.95097046413502,3.74,39.874358567628306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999514613049,12.841643245852,0.0,0.0,0.0,0.0,0.0,0.0,5.91790604616139,20.7712115990719,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91790604616139,20.7712115990719,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91790604616139,0.0,0.0,6.92373719969062,25.999514613049,0.0,0.0,0.0,0.0,0.0,0.0,0.717592592592592,0.0,4.24074074074074,6.375,0.0,0.666666666666667,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2185,29.652,0,0,0,2,0,0,0,0,0,4,0.5,65.0,0,1.92418842922035,0.660978800108853,146.574146845885,823.549664582643,0,2,-134.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
29,1.0,0.192006893925245,0.19097996655194,0.0902843479179999,-14.62,-24.39,-0.0328,2.56,3.6,0.1341,0.1416,0.0,0.0955,2.3157,0.7701,0.1421,0.0836,-0.0006,0.0688,2.183,0.7701,2.125,2.125,1.16319444444444,1.16319444444444,0.413639680440031,10.0,70.135,60.055,70.07825032,30,0,-0.0379428730736741,-0.0916744470464646,0.0916744470464646,0.0379428730736741,1.6,2.2,2.2,13.5940793543781,10.4306076284277,1.5174139912845,-1.64681023604062,1.73233742637544,-1.43118433097655,4.73001203556475,1.2174768301744,1.40563906222957,2.62241580799022,27.0195500086539,4.12132034355964,3.8618073195658,3.8618073195658,2.4142135623731,2.02603867417337,2.02603867417337,0.977283884192712,0.977283884192712,0.471404520791032,0.471404520791032,0.235702260395516,0.235702260395516,-0.26,11.2451124978365,4.74,3.74,3.74,33.5094164532317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0757774133584,13.3445588226166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2682960223073,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2682960223073,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.92373719969062,19.0757774133584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34375,4.15625,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9725,25.105,0,0,0,2,0,0,0,0,0,4,0.43,46.0,0,1.78017228996479,0.326036943854357,122.145122371571,686.291387152202,0,2,-115.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
31,1.0,7.68427001797795e-05,0.0002003532451148,4.06377697834102e-05,0.0,0.0,0.0,0.0,0.0,0.1229,0.1594,0.0,0.0352,0.6603,0.3474,0.0988,0.1019,0.0007,0.0558,0.3044,0.3474,3.0,3.0,3.0,3.0,0.344496768553854,2.0,28.054,24.022,28.031300128,12,0,-0.106311074612364,-0.106311074612364,0.106311074612364,0.106311074612364,1.0,1.0,1.0,12.7181067811865,11.3038932188135,0.600795706574184,-0.813417855798911,0.862206781186547,-0.552006781186547,4.22010678118655,2.80589321881345,1.0,2.0,0.0,2.0,1.4142135623731,1.4142135623731,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,2.0,1.74,0.74,-6.10615384615385,14.4145901100419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8022,11.254,0,0,0,0,0,0,0,0,0,4,0.0,10.0,0,0.850246132703545,3.1994417218952997e-12,48.85804894862849,274.516554860881,0,0,-59.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
34,1.0,0.974220596686547,1.96116351547926,0.622019829711677,-20.95,-37.72,-0.0563,3.67,1.78,0.201,0.5659,0.0,0.4552,2.8615,0.8445,0.2518,0.5383,-0.0008,0.4315,2.834,0.8445,10.1898148148148,10.1898148148148,0.347222222222222,-0.347222222222222,0.358508150390123,7.71428571428571,100.117,92.053,100.052429496,40,0,0.332326984717009,-0.465674779252167,0.465674779252167,0.332326984717009,1.71428571428571,2.14285714285714,2.14285714285714,16.5233381703739,10.3653123163696,1.9500563434877,-1.91041185576386,1.8652216245216,-1.98399681245827,5.86223642209816,-0.135499707933529,1.64571137040758,3.57791992627244,94.2532766516348,5.8618073195658,4.52360336211427,4.52360336211427,3.18073921255262,1.920049971521,1.920049971521,1.27191170968711,1.27191170968711,0.533857118478637,0.533857118478637,0.174230856264669,0.174230856264669,-0.79,27.9770932969288,6.21,2.39452135535381,1.97775431861804,42.7844837827824,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,6.5789356835985,6.92373719969062,5.57310453006927,7.10979754127753,9.53140013787187,5.96930528795185,0.0,0.0,0.0,6.92373719969062,7.10979754127753,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,13.0791028292294,9.53140013787187,0.0,6.92373719969062,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,5.57310453006927,0.0,7.10979754127753,6.92373719969062,0.0,11.3157986373985,0.0,4.27314814814815,0.0,10.1898148148148,0.0,0.432870370370371,-0.347222222222222,0.0,0.0,4.95435185185185,1.33037037037037,0.4,7,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.7355,26.83,1,1,0,0,0,0,1,1,0,4,0.56,88.0,0,1.86872524975985,0.109932660656331,171.0031713202,960.807942013083,0,1,-113.43,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
36,1.0,4.42868614623494,4.6143786606176,1.44414591877143,-52.64,-82.35,-0.0997,9.23,0.99,0.9614,1.3421,0.5813,0.7579,7.1259,1.5267,0.8688,1.5756,0.6132,0.7098,6.8674,1.5267,11.1723563869992,11.1723563869992,0.0259259259259261,-1.1387821239607,0.465492956078602,9.4,206.197,196.117,206.0579088,78,0,0.339004006728828,-0.477539525961782,0.477539525961782,0.339004006728828,1.33333333333333,1.93333333333333,2.46666666666667,16.5373927324509,10.1783799527429,2.13127312315353,-2.05625782274274,2.18082402380765,-2.10817098188414,5.93951200881756,-0.129592866975016,2.17581680173311,2.99132642487396,420.35102754853,11.4222852518809,8.1884663248366,8.1884663248366,7.01974450780358,4.22100703846061,4.22100703846061,2.97116161897865,2.97116161897865,1.66858534116586,1.66858534116586,0.919308346666318,0.919308346666318,-2.1,1921.24623593034,10.977519379845,4.41259323991137,2.67008310249308,86.7973338410862,9.84339034864076,11.3129633249809,0.0,0.0,0.0,11.9386105759037,0.0,9.58907436814364,0.0,0.0,18.7116698205217,19.0564713366138,5.57310453006927,0.0,19.4324647167844,11.9386105759037,0.0,0.0,0.0,6.92373719969062,0.0,41.9809599792112,0.0,5.74951183328391,4.73686295380005,0.0,5.74951183328391,0.0,17.0451379707444,4.79453718407182,0.0,17.2817258754594,36.4175084875142,0.0,0.0,0.0,63.6,11.9386105759037,9.58907436814364,0.0,16.8860678550502,0.0,0.0,19.0564713366138,12.1327341369232,0.0,6.5789356835985,9.84339034864076,4.84893518518519,0.0,21.9317323318216,8.80342072940287,0.16878873771731,-1.74831916099773,5.9332279856387,0.0,4.89554752456538,0.0,0.0909090909090909,15,1,4,0,0,0,1,0,1,3,1,4,3,0,0,0,1,1.8663,53.8503,2,1,0,0,1,0,1,1,0,4,0.76,520.0,0,2.70725166612847,0.243002934204867,366.435367114714,2058.87416145661,0,1,-85.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
37,1.0,1.44800292078539,2.08084374999941,0.812618261915773,-22.26,-39.69,-0.0585,3.9,1.83,0.1587,0.5293,0.0,0.479,3.2715,0.9854,0.2037,0.5056,0.0017,0.455,3.2407,0.9854,10.4210648148148,10.4210648148148,0.3125,-0.3125,0.397005597520239,8.25,114.144,104.064,114.06807956,46,0,0.332592718389529,-0.462648587020085,0.462648587020085,0.332592718389529,1.75,2.25,2.375,16.5321840812087,10.3614846800894,1.97560843498244,-1.96294263407483,1.89104882428804,-2.02757883216008,5.86355339139338,-0.137894694456315,1.67092543569812,3.49045306660215,105.096162813286,6.56891410075235,5.23071014330082,5.23071014330082,3.68073921255262,2.5075835968385,2.5075835968385,1.50080026634739,1.50080026634739,0.623893628574327,0.623893628574327,0.254294168704268,0.254294168704268,-0.79,45.1149867638493,7.21,3.24262343678163,2.39452135535381,49.149425897179,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,6.5789356835985,13.8474743993812,5.57310453006927,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,13.8474743993812,6.60688196451292,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,13.8474743993812,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,12.1799864945822,0.0,0.0,13.8474743993812,0.0,11.3157986373985,0.0,4.56481481481482,0.0,10.4210648148148,0.0,0.450787037037037,-0.3125,0.0,0.0,7.20916666666667,0.0,0.5,8,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1.1256,31.447,1,1,0,0,0,0,1,1,0,4,0.6,123.0,0,2.08217250897365,0.22439650553009,195.432195794514,1098.06621944352,0,1,-126.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
45,1.0,0.177611057022265,0.183760529852891,0.15231417742701,-27.03,-46.32,-0.0647,4.74,3.77,0.7356,0.7206,0.0,0.2352,4.7168,1.0961,0.8705,0.6571,0.0018,0.2077,4.611,1.0961,3.8253703703703694,3.8253703703703694,1.12092592592593,1.12092592592593,0.531525396320977,9.0,118.179,108.099,118.07825032,46,0,-0.0233252062523829,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.22222222222222,1.77777777777778,2.11111111111111,13.913486532862,10.1143163960568,1.8567009471607,-1.94275241952088,2.08006136738153,-1.72202181464294,5.6018620169389,1.58331238491668,1.90037262798979,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,-1.04,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4838755559758,12.4871886913876,0.0,0.0,0.0,5.57310453006927,0.0,0.0,0.0,6.92373719969062,0.0,42.4742225176035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,36.9107710259066,0.0,5.57310453006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,5.563451491697,0.0,25.1228384050755,18.7116698205217,0.0,0.0,0.0,0.0,0.0,2.34083333333333,0.0,10.1578703703704,0.0,5.83462962962963,0.0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197,41.15,0,0,0,1,1,0,0,0,0,4,0.64,150.0,0,2.15896261018961,0.164032274552061,219.861220268828,1235.32449687396,0,1,-109.392,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
49,1.0,0.964435055694642,1.96860704080241,0.885244224390903,-22.84,-41.53,-0.0627,4.0,1.99,0.1911,0.5185,0.0,0.466,3.2526,0.9854,0.2577,0.5514,-0.002,0.4425,3.3204,0.9854,10.4210648148148,10.4210648148148,0.3125,-0.3125,0.397005597520239,8.25,114.144,104.064,114.06807956,46,0,0.332603133242609,-0.465667309713077,0.465667309713077,0.332603133242609,1.75,2.25,2.375,16.5233996266937,10.2367451025385,2.00127995993002,-1.95466860186812,1.96207306563992,-2.01002774211564,5.86849479817319,-0.135708742098571,1.84388840048479,3.64322494557192,91.096162813286,6.56891410075235,5.23071014330082,5.23071014330082,3.71874401501341,2.48071014330082,2.48071014330082,1.44868840498374,1.44868840498374,0.900847235840749,0.900847235840749,0.288675134594813,0.288675134594813,-0.79,53.4727636140589,7.21,3.24262343678163,1.7763616375007,49.149425897179,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,13.5026728832891,6.4208216229260096,5.57310453006927,7.10979754127753,9.53140013787187,5.96930528795185,0.0,0.0,0.0,13.3445588226166,7.10979754127753,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,13.0791028292294,9.53140013787187,0.0,13.3445588226166,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,11.9939261529953,0.0,7.10979754127753,0.0,6.92373719969062,11.3157986373985,0.0,4.36439814814815,0.0,10.4210648148148,0.0,0.520833333333334,-0.3125,0.0,0.659398148148148,5.32976851851852,1.35037037037037,0.5,8,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1.1256,31.447,1,1,0,0,0,0,1,1,0,4,0.6,117.0,0,2.01924672043054,0.211911599171352,195.432195794514,1098.06621944352,0,1,-105.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
50,1.0,1.49296942506831,1.60341129728625,0.336621853412943,-14.97,-25.5,-0.0354,2.62,2.77,0.2849,0.113,0.0,0.07,1.4064,0.5922,0.3791,0.3811,0.0033,0.0537,2.1214,0.5922,4.84567901234568,4.84567901234568,0.111111111111112,0.111111111111112,0.432798364351925,6.5,96.944,94.928,95.953355424,24,0,0.0991840388726836,-0.071555308341519,0.0991840388726836,0.071555308341519,1.5,1.5,1.5,35.539086833711,11.2614335776061,1.59844868663182,-1.56830184230206,1.98054370785031,-1.23902333082519,6.55049019390724,2.45363289283545,0.811278124459133,2.80303948767405,27.0195500086539,3.57735026918963,1.963035727205,3.47489361924191,1.73205080756888,0.731517863602501,1.48744680962096,0.338689813340996,1.44464086859442,0.0,0.0,0.0,0.0,0.32,3.24511249783653,4.32,1.62120481927711,39.47625,35.0211225638053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7808154640635,0.0,0.0,4.49146817415793,0.0,23.201879780465,0.0,0.0,0.0,0.0,0.0,11.0704038577564,0.0,0.0,0.0,0.0,0.0,23.201879780465,0.0,0.0,0.0,0.0,11.0704038577564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49146817415793,0.0,0.0,0.0,0.0,0.0,6.5789356835985,23.201879780465,0.111111111111112,9.69135802469136,0.0,0.0,0.0,0.0,0.0,0.0,3.08641975308642,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.9352,20.846,0,0,0,0,0,0,0,0,0,4,0.33,28.0,0,1.51368870908162,3.28710013988355e-16,97.7160978972569,549.033109721762,0,0,-98.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
53,1.0,0.123529401752501,0.418903646281595,0.0828050710022306,-14.15,-29.35,-0.051,2.48,2.99,0.1335,0.1742,0.0,0.06,1.2924,0.4883,0.1151,0.0801,-0.0021,0.0669,0.9919,0.4883,3.69367283950617,3.69367283950617,0.867283950617284,-0.867283950617284,0.442338141643049,11.1666666666667,100.237,88.141,100.070826914,36,0,0.0678804272370988,-0.106915287743514,0.106915287743514,0.0678804272370988,1.33333333333333,1.5,1.5,28.3312608509541,11.263903571783,2.02982123798367,-2.04201893146928,1.97550983279543,-2.13664225955331,6.8035123619255,1.78121860548039,1.35164411515339,3.44599121351884,49.4490095515248,5.20710678118655,4.78445705037617,5.78445705037617,2.56066017177982,2.19692342505868,5.7742736942483,2.57014954901637,7.71044864704911,0.612372435695795,1.83711730708738,0.0,0.0,-0.0431168831168831,12.1647970363805,5.95688311688312,1.60356182331674,3.95688311688312,40.8904036986088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2782299444228,19.6410340610433,0.0,0.0,8.07387230053312,0.0,8.07387230053312,0.0,0.0,0.0,19.6410340610433,0.0,12.2782299444228,0.0,0.0,0.0,0.0,0.0,0.0,8.07387230053312,0.0,0.0,0.0,12.2782299444228,19.6410340610433,0.0,0.0,0.0,8.07387230053312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9192640054661,0.0,0.0,0.0,0.0,0.0,2.07638888888889,0.0,0.0,0.0,10.4853395061728,-0.867283950617284,0.6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0498,33.543,0,0,0,0,0,0,0,0,0,4,0.5,63.0,0,1.84187568611224,0.780879952621515,146.574146845885,823.549664582643,0,1,-109.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
54,1.0,0.0197052298117561,0.485104798406078,0.0278605162107156,-28.81,-54.12,-0.0849,5.05,3.29,0.8358,0.6169,0.0,0.185,4.1029,0.9552,0.8537,0.6515,-0.0032,0.1704,3.931,0.9552,3.87046989166037,3.87046989166037,1.28949074074074,-1.28949074074074,0.585494888798482,11.0909090909091,162.308,148.196,162.086476978,58,0,0.103105846737508,-0.106589530667618,0.106589530667618,0.103105846737508,1.18181818181818,1.72727272727273,2.18181818181818,28.3315811874074,10.368040614986,2.16862319664335,-2.16349042775102,2.02277286593699,-2.38346998907524,6.93366834367091,1.71038448774782,2.0626035903935,3.01876381766733,236.30950679031,8.31999095630891,7.1712083963243,8.1712083963243,5.16583188730236,3.85760702758164,6.93495729677126,3.2918373855034,7.72081161813096,2.02811636728476,4.87010429849034,0.985562360948703,2.27283146747064,-0.823116883116883,321.766160101386,8.27514502954487,3.05287668657569,1.80624746996391,69.5825557902763,0.0,8.07387230053312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5789356835985,54.311877956182,0.0,0.0,0.0,0.0,13.2605979462206,0.0,0.0,0.0,13.0940227073622,0.0,42.610065286730894,0.0,0.0,5.18672564568746,0.0,0.0,0.0,8.07387230053312,0.0,0.0,0.0,42.610065286730894,13.0940227073622,0.0,0.0,0.0,8.07387230053312,0.0,0.0,0.0,0.0,0.0,5.18672564568746,0.0,0.0,55.7040879940931,0.0,0.0,0.0,0.0,1.4537037037037,2.11342592592593,0.0,10.61115047871,0.0,8.47232174351222,-1.28949074074074,0.2,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,2.3272,53.755,0,0,0,0,1,0,0,0,0,4,0.69,238.0,0,2.56749798022512,0.527534463556893,268.719269217457,1509.84105173485,0,1,-127.5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
