,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
13,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.0,4.95281816121293,3.69778725978096,1.42894816165505,-16.48,-32.57,-0.054,2.89,1.91,0.3185,1.2329,0.0,0.9332,4.8099,1.003,0.3308,1.2009,0.087,1.0379,4.2902,1.003,11.616875,11.616875,0.473966049382716,-3.17322530864198,0.518206154230182,23.9166666666667,210.242,195.122,210.04772212,72,0,0.464435208624987,-0.329965887991931,0.464435208624987,0.329965887991931,1.25,1.75,2.16666666666667,31.2062264335856,10.5017539784283,2.34876051831203,-2.27099552930413,2.53082714167486,-2.25939321792549,7.49927420668942,0.105264363970977,1.82540967546906,2.53359105852387,190.214991220041,9.24264068711929,7.701527100915049,9.59595429191497,5.4142135623731,4.01177115776178,8.88061293490608,3.67087369491758,10.0367402801436,1.17314176407428,5.25606308879865,0.837014431641876,4.72188111049452,0.326883116883117,313.970464180678,10.40800662479,3.59643091317954,3.37004548698612,73.9526925835644,4.21288923403102,0.0,8.31739325269954,0.0,0.0,7.82269712313217,9.04749432342364,4.56504828493133,0.0,0.0,0.0,26.0618556839693,0.0,13.2137639290258,17.825431842386,16.1400903758317,0.0,0.0,0.0,26.0618556839693,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,7.82269712313217,21.5311571817254,17.825431842386,0.0,6.4208216229260096,0.0,19.6410340610433,0.0,0.0,44.76,16.1400903758317,4.56504828493133,0.0,0.0,13.2137639290258,6.4208216229260096,0.0,0.0,19.6410340610433,0.0,13.2603835574547,26.9075694444444,0.0,0.0,0.0,0.0,0.0,0.0,0.790722631645251,6.80500267699672,-5.00329475308642,1.0,12,0,4,0,1,1,0,0,0,4,0,6,2,0,1,1,1,2.3829,48.5585,0,0,0,0,0,0,0,0,0,8,0.43,353.0,0,2.47536748482508,0.345707118550778,293.148293691771,1647.09932916529,0,1,6.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
33,0.90799,0.86727,0.12499,1.12073,0.42881,-0.85004,1.3272,9.93,0.0,0.98481178660499,1.97191199871389,0.614140705828195,0.0,0.0,0.0,0.0,0.0,0.201,0.5659,0.0,0.4552,2.8615,0.8445,0.2518,0.5383,-0.0008,0.4315,2.834,0.8445,10.1898148148148,10.1898148148148,0.347222222222222,-0.347222222222222,0.358508150390123,7.71428571428571,100.117,92.053,100.052429496,40,0,0.332326984717009,-0.465674779252167,0.465674779252167,0.332326984717009,1.71428571428571,2.14285714285714,2.14285714285714,16.5233381703739,10.3653123163696,1.9500563434877,-1.91041185576386,1.8652216245216,-1.98399681245827,5.86223642209816,-0.135499707933529,1.64571137040758,3.57791992627244,94.2532766516348,5.8618073195658,4.52360336211427,4.52360336211427,3.18073921255262,1.920049971521,1.920049971521,1.27191170968711,1.27191170968711,0.533857118478637,0.533857118478637,0.174230856264669,0.174230856264669,-0.79,27.9770932969288,6.21,2.39452135535381,1.97775431861804,42.7844837827824,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,6.5789356835985,6.92373719969062,5.57310453006927,7.10979754127753,9.53140013787187,5.96930528795185,0.0,0.0,0.0,6.92373719969062,7.10979754127753,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,13.0791028292294,9.53140013787187,0.0,6.92373719969062,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,5.57310453006927,0.0,7.10979754127753,6.92373719969062,0.0,11.3157986373985,0.0,4.27314814814815,0.0,10.1898148148148,0.0,0.432870370370371,-0.347222222222222,0.0,0.0,4.95435185185185,1.33037037037037,0.4,7,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.7355,26.83,1,1,0,0,0,0,1,1,0,4,0.56,88.0,0,1.86872523451174,0.109932727612254,171.0031713202,960.807942013083,0,1,-130.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
35,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.0,1.72693263757347,2.57462400988087,0.78874255525211,-15.11,-28.86,-0.0461,2.65,1.67,0.7951,1.0216,0.0,0.5702,6.5083,1.5932,0.7846,0.9193,-0.0057,0.5556,6.0171,1.5932,11.2949111866969,11.2949111866969,0.372777777777777,-0.372777777777777,0.406967227090655,9.64285714285714,190.242,176.13,190.099379688,74,0,0.338027413164883,-0.422626832294254,0.422626832294254,0.338027413164883,1.28571428571429,1.78571428571429,2.21428571428571,16.5366923267444,10.1241098579241,2.0889390511995,-2.08975238461252,2.22391031679914,-2.09484747654875,5.88653853808612,-0.129661507933236,2.10723005492233,2.96787441318263,357.658161066612,10.7151784706943,8.75565416968315,8.75565416968315,6.51974450780358,4.45994276214536,4.45994276214536,3.39078260915072,3.39078260915072,1.95198442057693,1.95198442057693,1.13996737489049,1.13996737489049,-1.57,1131.58253949329,10.5104505229284,4.09279576135869,2.22213766477896,84.206520103243,4.73686295380005,5.74951183328391,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,24.7780368889833,31.8981145824659,5.57310453006927,0.0,9.53140013787187,5.96930528795185,0.0,0.0,0.0,20.7712115990719,0.0,41.4780444024466,0.0,5.74951183328391,4.73686295380005,0.0,5.74951183328391,0.0,5.96930528795185,4.79453718407182,13.8474743993812,18.0506401830846,30.3511414190526,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,11.3226163633532,11.126902983394,0.0,6.92373719969062,32.0465756047661,6.5789356835985,4.73686295380005,5.19888888888889,0.0,11.2949111866969,0.0,2.32578987150416,0.266574074074075,5.75480205971277,0.0,8.99236725245654,0.0,0.25,14,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,2.78494,56.365,1,1,0,0,1,0,1,1,0,4,0.75,435.0,0,2.69310112437163,0.247630158237055,342.006342640399,1921.61588402617,0,1,-100.7,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
38,1.84,0.17,-0.29,0.87,1.79,-0.05,1.23,25.06,0.12,3.04065561394218,3.56163429752934,0.806382755752088,-30.46,-30.61,-0.000493,5.34,2.28,0.2969,0.6253,0.0,0.2845,2.3171,0.643,0.2744,0.7059,0.0057,0.3667,2.3516,0.643,7.79398148148148,7.79398148148148,0.560185185185185,0.560185185185185,0.388843021223522,5.6,67.091,62.051,67.04219916,26,0,0.0937374695299826,-0.192828415453519,0.192828415453519,0.0937374695299826,2.0,2.2,2.2,14.2219168008739,10.4114989871699,1.64167419766537,-1.61496962967264,1.74352712839333,-1.51493701639231,5.1063484274023,1.45965275854134,1.37878349348618,3.34880076364444,76.1389654874176,4.28445705037617,3.15432037668651,3.15432037668651,2.27005561002966,1.32716018834325,1.32716018834325,0.8921334847649,0.8921334847649,0.190860340379199,0.190860340379199,0.0,0.0,-0.77,9.65148445440323,4.23,1.53959752321982,3.23,31.5370540203038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26189155473849,0.0,6.5789356835985,6.92373719969062,5.57310453006927,6.06922131279227,0.0,0.0,5.26189155473849,0.0,0.0,6.92373719969062,0.0,12.1520402136678,0.0,6.06922131279227,0.0,0.0,0.0,0.0,0.0,0.0,11.3311128675308,6.92373719969062,12.1520402136678,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,5.57310453006927,0.0,0.0,6.92373719969062,6.06922131279227,6.5789356835985,5.26189155473849,0.0,0.0,0.0,7.79398148148148,0.560185185185185,0.0,1.83333333333333,0.0,4.97916666666667,0.0,0.25,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.08608,20.427,0,0,0,1,0,0,0,0,0,4,0.43,44.0,0,1.61291933171066,0.13530122659269,122.145122371571,686.291387152202,0,1,-151.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
39,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.0,0.171978542213099,0.172661422862859,0.2311037973362,-16.16,-32.22,-0.0539,2.83,0.26,1.4524,1.0682,0.0,0.2925,7.3381,1.4651,1.5239,0.9558,0.0042,0.3059,6.7857,1.4651,3.93218206727135,3.93218206727135,1.11643801965231,1.11643801965231,0.60594005468023,10.2307692307692,168.239,156.143,168.093900384,64,0,-0.017798729295385,-0.0955158015534758,0.0955158015534758,0.017798729295385,1.0,1.69230769230769,2.38461538461538,13.9957325342776,10.0357244478865,1.94631999162868,-2.01400862632247,2.18893002819751,-1.77731069524612,5.85260994347877,1.61892924121749,2.16824577177951,2.68603466387699,452.299893201526,9.25914854506434,7.74855866551393,7.74855866551393,6.2708569478291,4.41893753149549,4.41893753149549,3.34225990309817,3.34225990309817,2.24226489409155,2.24226489409155,1.45478367961312,1.45478367961312,-1.56,1255.41430186034,8.0572392758553,3.05880313104958,1.47686121993766,78.5182909622377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5502426244374,29.3260041887788,0.0,0.0,0.0,16.3455529589989,0.0,0.0,0.0,6.92373719969062,0.0,54.6069566545268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,49.0435051628298,0.0,16.3455529589989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,16.3358999206266,0.0,6.92373719969062,49.0435051628298,0.0,0.0,0.0,0.0,2.56527777777778,2.33745653817082,0.0,14.7998984315949,0.0,5.96403391912321,0.0,0.0769230769230769,13,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,3.8729,58.656,0,0,0,1,2,1,0,0,0,4,0.73,352.0,0,2.73777847767771,0.0987642378395999,317.577318166085,1784.35760659573,0,1,-122.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
40,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.162,0.196768192893405,0.216034593553919,0.23068732640569,0.0,0.0,0.0,0.0,0.0,1.4524,1.0682,0.0,0.2925,7.3381,1.4651,1.5239,0.9558,0.0042,0.3059,6.7857,1.4651,3.93218206727135,3.93218206727135,1.11643801965231,1.11643801965231,0.60594005468023,10.2307692307692,168.239,156.143,168.093900384,64,0,-0.017798729295385,-0.0955158015534758,0.0955158015534758,0.017798729295385,1.0,1.69230769230769,2.38461538461538,13.9957325342776,10.0357244478865,1.94631999162868,-2.01400862632247,2.18893002819751,-1.77731069524612,5.85260994347877,1.61892924121749,2.16824577177951,2.68603466387699,452.299893201526,9.25914854506434,7.74855866551393,7.74855866551393,6.2708569478291,4.41893753149549,4.41893753149549,3.34225990309817,3.34225990309817,2.24226489409155,2.24226489409155,1.45478367961312,1.45478367961312,-1.56,1255.41430186034,8.0572392758553,3.05880313104958,1.47686121993766,78.5182909622377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5502426244374,29.3260041887788,0.0,0.0,0.0,16.3455529589989,0.0,0.0,0.0,6.92373719969062,0.0,54.6069566545268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,49.0435051628298,0.0,16.3455529589989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,16.3358999206266,0.0,6.92373719969062,49.0435051628298,0.0,0.0,0.0,0.0,2.56527777777778,2.33745653817082,0.0,14.7998984315949,0.0,5.96403391912321,0.0,0.0769230769230769,13,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,3.8729,58.656,0,0,0,1,2,1,0,0,0,4,0.73,352.0,0,2.73202891602689,0.0994085540163447,317.577318166085,1784.35760659573,0,1,-125.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
41,0.0,-0.03,-0.33,1.03,0.0,0.24,0.9,2.0,0.0,0.170416435578466,0.199677325969845,0.158417804294039,-16.84,-28.38,-0.0387,2.95,3.86,0.7356,0.7206,0.0,0.2352,4.7168,1.0961,0.8705,0.6571,0.0018,0.2077,4.611,1.0961,3.8253703703703694,3.8253703703703694,1.12092592592593,1.12092592592593,0.531525396320977,9.0,118.179,108.099,118.07825032,46,0,-0.0233252062523829,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.22222222222222,1.77777777777778,2.11111111111111,13.913486532862,10.1143163960568,1.8567009471607,-1.94275241952088,2.08006136738153,-1.72202181464294,5.6018620169389,1.58331238491668,1.90037262798979,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,-1.04,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4838755559758,12.4871886913876,0.0,0.0,0.0,5.57310453006927,0.0,0.0,0.0,6.92373719969062,0.0,42.4742225176035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,36.9107710259066,0.0,5.57310453006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,5.563451491697,0.0,25.1228384050755,18.7116698205217,0.0,0.0,0.0,0.0,0.0,2.34083333333333,0.0,10.1578703703704,0.0,5.83462962962963,0.0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197,41.15,0,0,0,1,1,0,0,0,0,4,0.64,150.0,0,2.15896262665855,0.164027772376944,219.861220268828,1235.32449687396,0,1,-163.3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
42,0.0,-0.15,-0.16,0.99,0.05,0.28,0.39,1.9,0.036,0.17872670922255,0.187703228044228,0.159134553521229,-18.3,-29.89,-0.0389,3.21,5.16,0.7356,0.7206,0.0,0.2352,4.7168,1.0961,0.8705,0.6571,0.0018,0.2077,4.611,1.0961,3.8253703703703694,3.8253703703703694,1.12092592592593,1.12092592592593,0.531525396320977,9.0,118.179,108.099,118.07825032,46,0,-0.0233252062523829,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.22222222222222,1.77777777777778,2.11111111111111,13.913486532862,10.1143163960568,1.8567009471607,-1.94275241952088,2.08006136738153,-1.72202181464294,5.6018620169389,1.58331238491668,1.90037262798979,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,-1.04,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4838755559758,12.4871886913876,0.0,0.0,0.0,5.57310453006927,0.0,0.0,0.0,6.92373719969062,0.0,42.4742225176035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,36.9107710259066,0.0,5.57310453006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,5.563451491697,0.0,25.1228384050755,18.7116698205217,0.0,0.0,0.0,0.0,0.0,2.34083333333333,0.0,10.1578703703704,0.0,5.83462962962963,0.0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197,41.15,0,0,0,1,1,0,0,0,0,4,0.64,150.0,0,2.15896271608952,0.164022390244884,219.861220268828,1235.32449687396,0,1,-51.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
43,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.0,0.177596766413797,0.200994928017435,0.15622499867995,-16.77,-32.82,-0.0538,2.94,0.37,0.7356,0.7206,0.0,0.2352,4.7168,1.0961,0.8705,0.6571,0.0018,0.2077,4.611,1.0961,3.8253703703703694,3.8253703703703694,1.12092592592593,1.12092592592593,0.531525396320977,9.0,118.179,108.099,118.07825032,46,0,-0.0233252062523829,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.22222222222222,1.77777777777778,2.11111111111111,13.913486532862,10.1143163960568,1.8567009471607,-1.94275241952088,2.08006136738153,-1.72202181464294,5.6018620169389,1.58331238491668,1.90037262798979,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,-1.04,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4838755559758,12.4871886913876,0.0,0.0,0.0,5.57310453006927,0.0,0.0,0.0,6.92373719969062,0.0,42.4742225176035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,36.9107710259066,0.0,5.57310453006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,5.563451491697,0.0,25.1228384050755,18.7116698205217,0.0,0.0,0.0,0.0,0.0,2.34083333333333,0.0,10.1578703703704,0.0,5.83462962962963,0.0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197,41.15,0,0,0,1,1,0,0,0,0,4,0.64,150.0,0,2.15896357197189,0.164022211480543,219.861220268828,1235.32449687396,0,1,-130.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
44,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.391,0.175848175248474,0.180777500559267,0.15930358939733,0.0,0.0,0.0,0.0,0.0,0.7356,0.7206,0.0,0.2352,4.7168,1.0961,0.8705,0.6571,0.0018,0.2077,4.611,1.0961,3.8253703703703694,3.8253703703703694,1.12092592592593,1.12092592592593,0.531525396320977,9.0,118.179,108.099,118.07825032,46,0,-0.0233252062523829,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.22222222222222,1.77777777777778,2.11111111111111,13.913486532862,10.1143163960568,1.8567009471607,-1.94275241952088,2.08006136738153,-1.72202181464294,5.6018620169389,1.58331238491668,1.90037262798979,2.98145461404113,196.538112045683,6.69023444431199,5.59385812713468,5.59385812713468,4.30453045264031,3.01423699311623,3.01423699311623,2.14635548967435,2.14635548967435,1.26658834817538,1.26658834817538,0.722670649417099,0.722670649417099,-1.04,129.225338703306,6.08562814070352,2.49220109353075,1.42544834567638,55.8366264305025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4838755559758,12.4871886913876,0.0,0.0,0.0,5.57310453006927,0.0,0.0,0.0,6.92373719969062,0.0,42.4742225176035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4871886913876,36.9107710259066,0.0,5.57310453006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57310453006927,5.563451491697,0.0,25.1228384050755,18.7116698205217,0.0,0.0,0.0,0.0,0.0,2.34083333333333,0.0,10.1578703703704,0.0,5.83462962962963,0.0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197,41.15,0,0,0,1,1,0,0,0,0,4,0.64,150.0,0,2.15896338180079,0.164027245114254,219.861220268828,1235.32449687396,0,1,-47.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
46,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.0,1.26407376989437,2.14066342020614,0.293774366944534,-17.12,-31.69,-0.0489,3.0,0.43,0.8027,1.0389,0.0,0.5484,4.7467,1.055,0.8433,0.8413,0.0078,0.5875,4.6108,1.055,4.0787037037037,4.0787037037037,0.969907407407408,0.969907407407408,0.5513974713138,9.0,119.167,110.095,119.073499288,46,0,0.0652353251220376,-0.256642085134789,0.256642085134789,0.0652353251220376,1.55555555555556,2.33333333333333,2.66666666666667,14.6554680579262,10.2142162340684,1.87600782501102,-1.93039477320143,2.04122858004698,-1.79689751088993,5.56460567337355,1.27012304053974,1.90037262798979,2.98145461404113,201.067437058664,6.69023444431199,5.46372145344501,5.46372145344501,4.30453045264031,2.87403421268523,2.87403421268523,1.99530798643587,1.99530798643587,1.10215228637111,1.10215228637111,0.615211037605557,0.615211037605557,-1.11,129.225338703306,6.01674271229404,2.44375255208711,1.38925247971829,55.056274411449,0.0,0.0,0.0,0.0,0.0,0.0,4.98397852094721,0.0,0.0,0.0,12.6453027520601,24.6295758666831,6.19684357161308,5.69392799484846,0.0,5.57310453006927,0.0,4.98397852094721,0.0,6.92373719969062,0.0,36.6688084554449,0.0,0.0,0.0,0.0,0.0,0.0,4.98397852094721,0.0,0.0,12.6176651945391,30.9748804605964,0.0,5.57310453006927,0.0,12.89,0.0,0.0,0.0,0.0,0.0,11.2670325249177,0.0,6.19684357161308,25.1228384050755,11.5629142045457,0.0,0.0,0.0,4.0787037037037,0.0,1.97972222222222,0.0,5.79740740740741,1.76787037037037,5.70962962962963,0.0,0.125,9,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,2.1147,38.945,0,0,0,1,0,0,0,0,0,4,0.64,150.0,0,2.11898645493938,0.0375535859714299,219.861220268828,1235.32449687396,0,1,-70.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
